Age,Education,EducationNum,MaritalStatus,Relationship,Gender,CapitalGain,HoursPerWeek
31, Masters,14, Married-civ-spouse, Husband, Male,0,40
30, Bachelors,13, Never-married, Own-child, Female,0,40
19, HS-grad,9, Never-married, Own-child, Female,0,20
31, Bachelors,13, Widowed, Unmarried, Female,0,40
21, Some-college,10, Never-married, Own-child, Male,0,30
46, Doctorate,16, Divorced, Unmarried, Female,25236,65
44, Bachelors,13, Divorced, Own-child, Female,0,50
40, 12th,8, Married-civ-spouse, Husband, Male,0,40
45, Some-college,10, Never-married, Not-in-family, Male,0,40
60, HS-grad,9, Married-civ-spouse, Husband, Male,0,35
18, 11th,7, Never-married, Other-relative, Male,0,25
28, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
36, Some-college,10, Divorced, Unmarried, Female,0,40
36, Bachelors,13, Separated, Not-in-family, Male,0,40
40, Assoc-voc,11, Married-civ-spouse, Husband, Male,4386,40
31, HS-grad,9, Separated, Unmarried, Female,0,40
33, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
22, Some-college,10, Never-married, Own-child, Female,0,15
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
33, HS-grad,9, Never-married, Not-in-family, Male,0,40
41, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
29, Bachelors,13, Never-married, Not-in-family, Male,4650,40
42, Bachelors,13, Married-civ-spouse, Husband, Male,7298,45
43, Bachelors,13, Never-married, Not-in-family, Male,0,40
44, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
20, Some-college,10, Never-married, Not-in-family, Female,0,20
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
23, Some-college,10, Never-married, Not-in-family, Female,0,24
55, Some-college,10, Divorced, Not-in-family, Female,0,40
26, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,45
25, Assoc-voc,11, Never-married, Own-child, Female,0,15
35, Some-college,10, Married-civ-spouse, Husband, Male,2407,40
36, Some-college,10, Never-married, Not-in-family, Female,0,36
56, HS-grad,9, Widowed, Unmarried, Female,594,20
42, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
19, Some-college,10, Never-married, Other-relative, Female,0,25
42, Masters,14, Never-married, Not-in-family, Female,14084,50
26, Assoc-voc,11, Never-married, Own-child, Male,0,40
17, 12th,8, Never-married, Own-child, Male,0,20
55, HS-grad,9, Married-civ-spouse, Husband, Male,7688,40
32, Some-college,10, Never-married, Own-child, Female,0,40
29, 11th,7, Never-married, Own-child, Male,0,40
22, Bachelors,13, Never-married, Unmarried, Male,0,20
23, HS-grad,9, Never-married, Unmarried, Male,0,50
39, HS-grad,9, Never-married, Not-in-family, Male,0,40
27, Assoc-voc,11, Never-married, Own-child, Male,0,38
54, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
37, HS-grad,9, Never-married, Not-in-family, Male,0,40
36, HS-grad,9, Never-married, Not-in-family, Female,0,18
51, Bachelors,13, Never-married, Not-in-family, Male,0,55
32, 10th,6, Separated, Unmarried, Female,0,42
22, Some-college,10, Married-civ-spouse, Wife, Female,0,30
32, HS-grad,9, Never-married, Not-in-family, Male,0,40
26, Some-college,10, Never-married, Not-in-family, Female,0,38
37, 5th-6th,3, Separated, Not-in-family, Male,0,32
31, HS-grad,9, Divorced, Unmarried, Male,0,55
37, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,24
55, HS-grad,9, Never-married, Not-in-family, Male,0,38
36, Some-college,10, Divorced, Unmarried, Female,0,40
34, Masters,14, Married-civ-spouse, Husband, Male,0,40
43, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
54, Some-college,10, Never-married, Not-in-family, Male,0,40
28, Assoc-voc,11, Never-married, Not-in-family, Female,0,42
40, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,50
40, Bachelors,13, Never-married, Not-in-family, Female,0,55
42, Some-college,10, Divorced, Not-in-family, Female,0,38
18, 12th,8, Never-married, Own-child, Male,0,30
48, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,50
23, HS-grad,9, Never-married, Not-in-family, Female,2463,40
60, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
22, Some-college,10, Never-married, Other-relative, Male,0,20
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
25, HS-grad,9, Never-married, Not-in-family, Male,0,40
46, Masters,14, Never-married, Not-in-family, Male,0,35
43, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
43, Assoc-acdm,12, Divorced, Not-in-family, Male,0,40
24, HS-grad,9, Never-married, Own-child, Male,0,30
31, HS-grad,9, Divorced, Unmarried, Female,0,38
17, 11th,7, Never-married, Own-child, Female,0,20
32, HS-grad,9, Married-civ-spouse, Husband, Male,5178,48
33, Bachelors,13, Married-civ-spouse, Husband, Male,3103,47
64, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
20, HS-grad,9, Never-married, Own-child, Male,0,30
30, HS-grad,9, Separated, Own-child, Female,0,36
43, Some-college,10, Divorced, Not-in-family, Male,0,45
22, Some-college,10, Never-married, Own-child, Male,0,40
17, 10th,6, Never-married, Own-child, Male,0,20
41, Assoc-voc,11, Never-married, Not-in-family, Female,0,60
56, Some-college,10, Married-civ-spouse, Husband, Male,0,50
64, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
47, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
48, Assoc-voc,11, Never-married, Unmarried, Male,0,40
31, Masters,14, Never-married, Not-in-family, Female,0,46
29, Assoc-voc,11, Never-married, Own-child, Male,0,40
30, HS-grad,9, Widowed, Not-in-family, Female,0,40
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
57, HS-grad,9, Widowed, Unmarried, Male,0,42
62, HS-grad,9, Widowed, Not-in-family, Female,0,40
39, HS-grad,9, Separated, Unmarried, Female,0,24
43, Some-college,10, Never-married, Not-in-family, Male,0,25
53, Some-college,10, Married-civ-spouse, Wife, Female,4386,40
26, Some-college,10, Never-married, Own-child, Male,0,40
55, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
25, HS-grad,9, Divorced, Not-in-family, Male,0,40
41, Bachelors,13, Divorced, Not-in-family, Female,0,50
24, Bachelors,13, Never-married, Not-in-family, Male,0,50
63, HS-grad,9, Widowed, Not-in-family, Male,0,6
17, 11th,7, Never-married, Own-child, Male,0,20
35, Some-college,10, Married-civ-spouse, Husband, Male,0,50
51, Some-college,10, Married-civ-spouse, Husband, Male,0,40
55, HS-grad,9, Married-civ-spouse, Husband, Male,4386,40
43, Some-college,10, Divorced, Not-in-family, Male,0,40
37, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
39, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
31, HS-grad,9, Never-married, Own-child, Male,0,18
61, Masters,14, Widowed, Not-in-family, Female,0,40
26, Assoc-voc,11, Divorced, Not-in-family, Female,0,55
26, Bachelors,13, Never-married, Not-in-family, Female,0,40
34, HS-grad,9, Never-married, Own-child, Male,0,40
59, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
34, Bachelors,13, Never-married, Own-child, Female,0,40
49, Bachelors,13, Never-married, Not-in-family, Female,0,56
18, 11th,7, Never-married, Own-child, Female,0,20
43, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
48, 11th,7, Married-civ-spouse, Husband, Male,0,50
33, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
24, Some-college,10, Never-married, Not-in-family, Female,0,15
21, 10th,6, Never-married, Not-in-family, Male,0,40
17, 11th,7, Never-married, Own-child, Male,0,28
39, Some-college,10, Married-civ-spouse, Husband, Male,0,50
44, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
24, Some-college,10, Never-married, Own-child, Male,0,50
55, 5th-6th,3, Divorced, Unmarried, Male,0,25
41, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
23, HS-grad,9, Never-married, Unmarried, Female,0,7
38, Assoc-voc,11, Divorced, Unmarried, Female,0,40
39, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
19, HS-grad,9, Never-married, Not-in-family, Female,0,30
49, 9th,5, Divorced, Not-in-family, Female,0,40
32, Bachelors,13, Married-civ-spouse, Other-relative, Male,0,40
27, HS-grad,9, Married-civ-spouse, Husband, Male,0,70
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
33, Some-college,10, Married-civ-spouse, Wife, Female,0,60
23, Bachelors,13, Never-married, Own-child, Male,0,28
29, Assoc-voc,11, Divorced, Not-in-family, Female,2174,45
28, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,40
37, Bachelors,13, Married-civ-spouse, Husband, Male,7688,50
40, Masters,14, Married-civ-spouse, Husband, Male,0,40
47, Some-college,10, Divorced, Own-child, Male,0,55
22, Bachelors,13, Never-married, Own-child, Female,0,50
30, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
28, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
22, HS-grad,9, Never-married, Own-child, Female,0,40
35, HS-grad,9, Never-married, Not-in-family, Male,0,45
46, HS-grad,9, Divorced, Not-in-family, Female,0,38
37, Some-college,10, Divorced, Not-in-family, Male,0,52
24, Bachelors,13, Never-married, Own-child, Male,0,15
53, Some-college,10, Married-civ-spouse, Husband, Male,0,40
27, HS-grad,9, Never-married, Not-in-family, Male,0,30
38, Some-college,10, Divorced, Not-in-family, Male,0,44
34, Some-college,10, Never-married, Not-in-family, Male,0,40
23, HS-grad,9, Never-married, Own-child, Male,0,40
39, Bachelors,13, Married-civ-spouse, Husband, Male,15024,45
43, Masters,14, Married-civ-spouse, Wife, Female,0,50
21, Some-college,10, Never-married, Own-child, Male,0,20
23, Some-college,10, Never-married, Not-in-family, Male,0,25
25, Some-college,10, Never-married, Unmarried, Male,0,40
42, 5th-6th,3, Married-civ-spouse, Wife, Female,0,38
38, Some-college,10, Married-civ-spouse, Wife, Female,0,40
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
51, Masters,14, Married-civ-spouse, Husband, Male,0,60
22, Some-college,10, Never-married, Not-in-family, Female,0,42
33, 1st-4th,2, Married-spouse-absent, Not-in-family, Female,0,40
42, HS-grad,9, Divorced, Not-in-family, Male,0,55
23, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
37, 11th,7, Married-civ-spouse, Husband, Male,3103,44
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,99
47, Masters,14, Never-married, Not-in-family, Female,0,25
41, Prof-school,15, Married-civ-spouse, Husband, Male,0,40
33, HS-grad,9, Married-civ-spouse, Husband, Male,0,30
31, Bachelors,13, Never-married, Not-in-family, Male,0,40
31, Assoc-acdm,12, Divorced, Unmarried, Female,0,40
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
18, HS-grad,9, Never-married, Not-in-family, Female,0,45
20, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
40, Some-college,10, Divorced, Unmarried, Female,0,40
43, Some-college,10, Divorced, Unmarried, Male,0,35
43, Masters,14, Married-civ-spouse, Husband, Male,0,43
51, 7th-8th,4, Widowed, Unmarried, Female,0,40
18, HS-grad,9, Never-married, Own-child, Female,0,20
51, Some-college,10, Married-civ-spouse, Husband, Male,0,40
41, 10th,6, Married-civ-spouse, Husband, Male,0,30
42, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
25, Some-college,10, Married-civ-spouse, Husband, Male,0,45
32, HS-grad,9, Divorced, Not-in-family, Female,0,38
32, Bachelors,13, Married-civ-spouse, Husband, Male,0,70
36, 10th,6, Divorced, Unmarried, Female,0,40
28, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
20, HS-grad,9, Never-married, Own-child, Female,0,20
48, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
34, HS-grad,9, Married-civ-spouse, Husband, Male,0,35
28, Bachelors,13, Never-married, Not-in-family, Female,0,35
67, Bachelors,13, Widowed, Not-in-family, Male,0,40
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
44, HS-grad,9, Never-married, Unmarried, Male,0,70
25, Some-college,10, Never-married, Not-in-family, Female,0,40
21, Some-college,10, Never-married, Not-in-family, Female,4101,40
78, HS-grad,9, Widowed, Not-in-family, Female,2964,40
34, HS-grad,9, Divorced, Own-child, Male,0,40
49, HS-grad,9, Never-married, Not-in-family, Female,0,44
22, Assoc-acdm,12, Never-married, Not-in-family, Female,0,40
63, Assoc-voc,11, Divorced, Not-in-family, Female,0,20
41, HS-grad,9, Never-married, Own-child, Female,0,35
47, HS-grad,9, Divorced, Unmarried, Female,0,40
44, HS-grad,9, Divorced, Unmarried, Male,0,40
51, Some-college,10, Widowed, Not-in-family, Female,3325,40
46, Bachelors,13, Never-married, Not-in-family, Male,0,40
41, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
47, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
35, HS-grad,9, Never-married, Not-in-family, Male,0,45
56, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
45, Masters,14, Divorced, Not-in-family, Male,0,45
40, Some-college,10, Married-civ-spouse, Husband, Male,2580,40
20, Some-college,10, Never-married, Own-child, Male,0,40
50, Doctorate,16, Married-civ-spouse, Husband, Male,0,65
31, HS-grad,9, Never-married, Own-child, Male,0,16
58, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
66, HS-grad,9, Separated, Not-in-family, Male,0,40
26, Some-college,10, Married-civ-spouse, Husband, Male,0,50
51, HS-grad,9, Divorced, Not-in-family, Female,0,40
34, Assoc-voc,11, Never-married, Own-child, Male,0,40
50, HS-grad,9, Married-civ-spouse, Husband, Male,3103,40
42, Some-college,10, Married-civ-spouse, Husband, Male,0,44
38, Masters,14, Married-civ-spouse, Husband, Male,0,25
48, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
33, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,40
51, HS-grad,9, Widowed, Unmarried, Female,0,32
22, HS-grad,9, Divorced, Not-in-family, Male,0,40
41, Some-college,10, Never-married, Not-in-family, Male,0,50
42, HS-grad,9, Separated, Not-in-family, Female,0,30
34, Some-college,10, Married-civ-spouse, Husband, Male,0,40
23, HS-grad,9, Never-married, Unmarried, Female,0,40
56, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
30, Bachelors,13, Never-married, Not-in-family, Male,0,45
45, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
48, 10th,6, Married-civ-spouse, Wife, Female,0,40
31, Assoc-voc,11, Never-married, Not-in-family, Female,0,40
27, Some-college,10, Never-married, Not-in-family, Male,0,40
32, HS-grad,9, Never-married, Not-in-family, Female,0,40
37, HS-grad,9, Never-married, Not-in-family, Male,0,75
34, HS-grad,9, Divorced, Unmarried, Female,0,30
90, HS-grad,9, Never-married, Not-in-family, Female,0,40
23, Some-college,10, Never-married, Own-child, Female,0,40
43, Some-college,10, Divorced, Not-in-family, Female,0,40
44, Bachelors,13, Married-civ-spouse, Husband, Male,7688,60
24, Some-college,10, Never-married, Not-in-family, Female,0,37
28, Prof-school,15, Divorced, Unmarried, Male,0,55
23, Some-college,10, Married-civ-spouse, Husband, Male,0,40
20, Some-college,10, Never-married, Not-in-family, Female,0,50
36, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
30, Bachelors,13, Married-civ-spouse, Husband, Male,7298,40
38, Some-college,10, Divorced, Not-in-family, Male,0,40
32, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
41, Assoc-voc,11, Divorced, Not-in-family, Female,0,40
45, HS-grad,9, Married-civ-spouse, Husband, Male,0,47
61, HS-grad,9, Married-civ-spouse, Husband, Male,3471,40
54, HS-grad,9, Married-civ-spouse, Husband, Male,0,32
34, Assoc-acdm,12, Separated, Unmarried, Female,0,40
49, Some-college,10, Married-civ-spouse, Husband, Male,0,80
38, Some-college,10, Never-married, Own-child, Male,0,40
35, Prof-school,15, Married-civ-spouse, Husband, Male,0,80
36, 12th,8, Married-civ-spouse, Husband, Male,0,40
30, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
36, Assoc-acdm,12, Divorced, Not-in-family, Female,0,60
38, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
17, 11th,7, Never-married, Own-child, Male,0,15
27, Bachelors,13, Never-married, Not-in-family, Female,0,40
22, Bachelors,13, Never-married, Own-child, Male,0,50
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
43, Bachelors,13, Separated, Unmarried, Female,0,40
31, Some-college,10, Married-civ-spouse, Husband, Male,0,40
30, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
29, Bachelors,13, Never-married, Not-in-family, Male,0,35
42, Some-college,10, Married-civ-spouse, Husband, Male,7298,52
38, HS-grad,9, Divorced, Own-child, Male,0,28
31, Doctorate,16, Married-spouse-absent, Not-in-family, Male,0,60
34, HS-grad,9, Divorced, Not-in-family, Male,0,40
21, Some-college,10, Never-married, Own-child, Male,0,40
62, 10th,6, Married-civ-spouse, Husband, Male,0,40
43, Some-college,10, Divorced, Unmarried, Female,0,40
41, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
31, Bachelors,13, Never-married, Not-in-family, Male,0,47
29, HS-grad,9, Never-married, Own-child, Male,0,25
41, Bachelors,13, Married-civ-spouse, Husband, Male,3103,40
41, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,55
33, Bachelors,13, Married-civ-spouse, Wife, Female,0,45
69, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
34, HS-grad,9, Divorced, Own-child, Female,0,40
36, Some-college,10, Married-civ-spouse, Husband, Male,0,40
41, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
53, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
29, Some-college,10, Married-civ-spouse, Husband, Male,0,40
36, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
48, Some-college,10, Divorced, Unmarried, Female,0,35
20, Assoc-voc,11, Never-married, Own-child, Female,0,40
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
28, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
30, Some-college,10, Never-married, Not-in-family, Female,0,40
31, HS-grad,9, Never-married, Unmarried, Female,0,40
37, Assoc-voc,11, Never-married, Own-child, Female,0,38
31, Some-college,10, Married-civ-spouse, Husband, Male,0,50
27, HS-grad,9, Married-civ-spouse, Husband, Male,0,53
41, 1st-4th,2, Married-civ-spouse, Husband, Male,0,35
19, Some-college,10, Never-married, Own-child, Female,0,20
20, Some-college,10, Never-married, Not-in-family, Male,0,45
40, Bachelors,13, Never-married, Not-in-family, Male,0,37
33, Masters,14, Married-civ-spouse, Husband, Male,15024,44
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
25, HS-grad,9, Never-married, Own-child, Male,0,30
40, Some-college,10, Divorced, Unmarried, Female,0,39
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,54
34, Some-college,10, Married-civ-spouse, Husband, Male,0,54
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
26, Bachelors,13, Never-married, Unmarried, Male,0,40
20, HS-grad,9, Never-married, Own-child, Male,0,28
44, Assoc-voc,11, Married-civ-spouse, Husband, Male,3411,40
51, HS-grad,9, Widowed, Unmarried, Male,0,40
33, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
54, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
50, Bachelors,13, Married-civ-spouse, Wife, Female,0,40
33, HS-grad,9, Divorced, Not-in-family, Female,0,40
65, Bachelors,13, Married-civ-spouse, Husband, Male,10605,20
